z   gamma_EE_chiLchiL   gamma_EE_ff   gamma_EE_BB   
0.05236256802852838   0.08240030594440297   3.2685454691279845   18.21327217163346
0.052799568767025844   0.08239480687846172   3.268327339512315   18.181064809722972
0.05324021656968832   0.08238921815909199   3.268105653643982   18.148862714366825
0.053684541873711654   0.0823835383544074   3.2678803547248276   18.116665869930227
0.05413257537031035   0.08237776601070672   3.267651385091366   18.084474258732225
0.05458434800683775   0.08237189965201444   3.267418686196573   18.05228786188877
0.055039890988923604   0.08236593777945413   3.267182198585014   18.020106659253205
0.05549923578262955   0.08235987887141671   3.2669418618995305   17.987930628623246
0.05596241411662265   0.08235372139370709   3.2666976152837144   17.955759746588896
0.05642945798436683   0.08234746374517493   3.2664493952252727   17.923593991294464
0.05690039964633316   0.08234110436564211   3.2661971398371374   17.891433326156182
0.057375271632227734   0.08233464162729934   3.26594078454954   17.859277732521445
0.05785410674323899   0.08232807388849384   3.265680264243588   17.827127176936
0.058336938054303226   0.0823213994825549   3.2654155128080107   17.794981627369747
0.058823798916389294   0.0823146167174415   3.2651464631251788   17.762841050245576
0.059314722958802246   0.08230772387538575   3.2648730470569682   17.73070540989782
0.059809744091506155   0.08230071921253251   3.264595195430456   17.698574668866883
0.060308896507466556   0.08229360095857421   3.2643128380234434   17.666448787776222
0.060812214685012196   0.0822863673163819   3.2640259035498156   17.634327725291918
0.061319733390216576   0.08227901646163185   3.2637343196447293   17.602211438081742
0.0618314876792994   0.08227154654242781   3.2634380128496363   17.57009988077356
0.06234751290104803   0.08226395567857511   3.2631369085834785   17.53799300591317
0.06286784469925918   0.08225624196256294   3.262830931181663   17.505890763921585
0.06339251901520088   0.08224840345713155   3.262520003799552   17.473793103051726
0.06392157209009519   0.08224043819623134   3.262204048450509   17.44169996934446
0.06445504046762147   0.08223234418428677   3.2618829859767087   17.409611306586022
0.06499296099644059   0.08222411939579226   3.2615567360330933   17.37752705625502
0.06553537083274019   0.08221576177490397   3.261225217071191   17.34544715748907
0.06608230744280115   0.08220726923542458   3.2608883463385085   17.3133715470299
0.06663380860558574   0.08219863965880214   3.260546039799152   17.281300159178603
0.0671899124153468   0.0821898708960745   3.260198212210955   17.249232925748206
0.06775065728425941   0.08218096076587182   3.259844777046249   17.217169776015474
0.06831608194507394   0.08217190705437727   3.2594856464902984   17.185110636672174
0.06888622545379153   0.08216270751489142   3.2591207314240274   17.153055431775705
0.06946112719236189   0.08215335986739268   3.2587499414065766   17.121004082699113
0.07004082687140338   0.08214386179809252   3.258373184657671   17.088956508080503
0.07062536453294624   0.08213421095898697   3.257990368039816   17.05691262377178
0.0712147805531982   0.08212440496740255   3.2576013970403013   17.02487234278683
0.07180911564533358   0.08211444140553875   3.2572061757530366   16.992835575249067
0.0724084108623054   0.0821043178200048   3.256804606841328   16.960802228338284
0.0730127075996811   0.08209403172135275   3.256396591594489   16.92877220623699
0.07362204759850197   0.0820835805836056   3.255982029796869   16.896745410076043
0.07423647294816606   0.08207296184307683   3.255560819783493   16.864721737879705
0.07485602608933589   0.0820621729007302   3.2551328583956307   16.83270108451
0.07548074981686967   0.08205121111790815   3.2546980409898993   16.800683341562387
0.0761106872827774   0.08204007381668373   3.2542562613743287   16.76866839751054
0.07674588199920158   0.08202875828117065   3.2538074118197686   16.736656137332055
0.07738637784142258   0.0820172617571088   3.2533513830345875   16.70464644261977
0.07803221905088963   0.08200558144869692   3.2528880641335176   16.67263919174285
0.07868345023827626   0.08199371452022135   3.2524173426354475   16.64063425919078
0.07934011638656219   0.0819816580954478   3.251939104430215   16.608631516157295
0.08000226285414014   0.08196940925507046   3.2514532337615454   16.576630833225323
0.08066993537794909   0.08195696503940268   3.2509596132063496   16.544632064909063
0.08134318007663345   0.08194432244565185   3.250458123653854   16.512635080537688
0.08202204345372852   0.08193147842794785   3.249948644284542   16.48063973324756
0.08270657240087301   0.08191842989680795   3.249431052548935   16.448645875391875
0.08339681420104754   0.08190517371859758   3.2489052241461907   16.416653355382614
0.08409281653184109   0.08189170671498612   3.248371033002532   16.38466201762631
0.08479462746874404   0.08187802566176759   3.2478283512494985   16.352671702459297
0.08550229548846885   0.08186412729082301   3.2472770492020504   16.320682246082367
0.08621586947229891   0.08185000828580752   3.246716995336472   16.288693480494814
0.0869353987094644   0.08183566528408363   3.246148056268137   16.25670523342795
0.08766093290054736   0.08182109487553513   3.2455700967290992   16.224717328278
0.08839252216091446   0.08180629360199808   3.244982979545519   16.192729584038517
0.08913021702417873   0.08179125795740044   3.2443865656149313   16.160741815232146
0.08987406844569007   0.08177598438434587   3.2437807138734995   16.128753831841927
0.09062412780605482   0.08176046927777451   3.2431652813225273   16.096765439173417
0.09138044691468519   0.08174470898156155   3.2425401229056066   16.064776438057816
0.09214307801337743   0.08172869978863016   3.2419050915855125   16.032786624374523
0.09291207377992071   0.08171243794035916   3.2412600382702745   16.00079578925024
0.09368748733173567   0.08169591962598709   3.240604811799685   15.968803718920508
0.09446937222954344   0.08167914098201265   3.239939258921529   15.936810194657937
0.09525778248106528   0.0816620980915918   3.2392632242676562   15.904814992777714
0.09605277254475297   0.08164478698393156   3.2385765503299457   15.872817884254868
0.0968543973335509   0.08162720363368002   3.2378790774361064   15.840818635114164
0.09766271221868843   0.08160934396031373   3.2371706437253733   15.808817006048983
0.09847777303350518   0.08159120382752168   3.236451085124077   15.776812752423789
0.09929963607730735   0.08157277904258618   3.2357202353210823   15.74480562419965
0.10012835811925665   0.08155406535576135   3.2349779257431357   15.71279536585938
0.10096399640229142   0.08153505845964806   3.23422398553007   15.680781716332278
0.10180660864708078   0.08151575398856684   3.2334582415099344   15.648764408918458
0.10265625305601153   0.08149614751792808   3.2326805181740084   15.616743171123055
0.10351298831720834   0.08147623456359965   3.231890637651715   15.584717724937937
0.1043768736085877   0.0814560105810432   3.2310884196854612   15.552687786230182
0.10524796860194549   0.08143547096562945   3.2302736815838973   15.520653065020307
0.10612633346707867   0.08141461105051688   3.2294462382975797   15.488613265316731
0.10701202887594156   0.08139342610703709   3.2286059022055777   15.456568084995043
0.10790511600683665   0.08137191134378689   3.227752483262675   15.424517215901412
0.10880565654864026   0.08135006190598477   3.2268857888811837   15.392460343489946
0.10971371270506385   0.08132787287482539   3.226005623980001   15.360397146964923
0.11062934719895055   0.08130533926683374   3.225111790876542   15.328327299060204
0.11155262327660762   0.08128245604438168   3.2242040892751644   15.296250466105299
0.11248360471217518   0.08125921805921955   3.2232823163054007   15.264166307843798
0.11342235581203138   0.0812356201634685   3.2223462664395197   15.232074477382417
0.11436894141923407   0.08121165709733029   3.2213957314816923   15.199974621112357
0.11532342691800002   0.08118732354425867   3.2204305005422333   15.167866378630611
0.11628587823822105   0.08116261411914578   3.2194503600118587   15.135749382661343
0.11725636186001823   0.08113752336767333   3.2184550935359284   15.103623258977192
0.11823494481833366   0.08111204576566378   3.217444481988728   15.071487626320721
0.11922169470756112   0.08108617571843271   3.2164183034477625   15.03934209632592
0.12021667968621488   0.08105990756014168   3.2153763331680993   15.00718627343979
0.12121996848163767   0.08103323555315234   3.2143183435567466   14.975019754844158
0.12223163039474802   0.08100615388738253   3.213244104147104   14.94284213037764
0.12325173530482711   0.08097865667966324   3.212153381554836   14.910652982457808
0.12428035367434548   0.0809507379730983   3.21104593952668   14.878451886003697
0.12531755655383034   0.08092239173642593   3.2099215388042475   14.846238408358504
0.12636341558677316   0.080893611863383   3.2087799371727623   14.814012109212728
0.12741800301457834   0.08086439217207214   3.2076208894162463   14.781772540527632
0.12848139168155323   0.08083472640433216   3.2064441472946887   14.749519246459148
0.12955365503993985   0.08080460822511171   3.2052494595177214   14.717251763234177
0.13063486715498837   0.08077403119567862   3.2040365717203114   14.68496961926658
0.1317251027100731   0.08074298887414771   3.2028052264382483   14.652672334848733
0.13282443701185123   0.08071147470166261   3.201555163083792   14.620359422062675
0.13393294599546457   0.08067948188867206   3.200286117921535   14.58803038496426
0.13505070622978438   0.08064700594472461   3.198997824044452   14.555684719308367
0.1361777949227007   0.08061403390175537   3.1976900113501854   14.52332191252731
0.13731428992645514   0.08058056487239595   3.1963624065175695   14.490941443659791
0.13846026974301837   0.08054658990938446   3.195014732983403   14.458542783280603
0.13961581352951272   0.08051210195822862   3.193646710919489   14.426125393431272
0.14078100110367978   0.08047709388155391   3.1922580572099726   14.393688727551663
0.14195591294939366   0.08044155845853995   3.1908484854289783   14.361232230412602
0.1431406302222204   0.08040548838436451   3.1894177058185567   14.328755338049506
0.1443352347550237   0.08036887626932786   3.1879654252669964   14.296257477697225
0.14553980906361721   0.0803317146396667   3.1864913472874634   14.263738067726011
0.14675443635246457   0.0802939959349419   3.1849951719970435   14.23119651757876
0.14797920052042637   0.08025571250894463   3.183476596096164   14.198632227709556
0.14921418616655538   0.08021685662882384   3.1819353128411336   14.166044589523596
0.1504594785959403   0.08017742047458917   3.1803710120548954   14.133432985318546
0.1517151638255979   0.08013739613862514   3.1787833800600342   14.100796788122171
0.15298132859041477   0.08009677562521748   3.1771720996932196   14.068135362131972
0.15425806034913805   0.08005555085009225   3.1755368502811856   14.035448061671007
0.15554544729041694   0.08001371363996755   3.1738773076104305   14.002734232273212
0.15684357833889406   0.07997125573211966   3.1721931439300834   13.969993209835547
0.15815254316134766   0.07992816878508895   3.170484028361299   13.937224320752197
0.1594724321728855   0.0798844443226445   3.1687496246830618   13.904426882131691
0.16080333654319   0.0798400738446557   3.166989595720693   13.871600201496404
0.16214534820281565   0.07979504871545781   3.165203598927086   13.838743576809883
0.16349855984953912   0.07974936021912578   3.1633912885705375   13.805856296436565
0.16486306495476222   0.07970299954800912   3.161552315280899   13.772937639103743
0.1662389577699681   0.07965595780241087   3.159686326036848   13.739986873786963
0.16762633333323193   0.07960822599028514   3.157792964153885   13.707003259991335
0.16902528747578524   0.07955979502695432   3.155871869273126   13.67398604725073
0.17043591682863554   0.07951065573484638   3.1539226773508733   13.64093447541187
0.17185831882924069   0.07946079884325313   3.1519450206490265   13.607847774531106
0.1732925917282396   0.07941021498810995   3.1499385277263485   13.574725164851815
0.17473883459623873   0.07935889471900845   3.147902823430612   13.541565856784587
0.17619714733065492   0.07930682847028978   3.1458375288916756   13.50836905089049
0.17766763066261618   0.07925400660382764   3.1437422615028314   13.475133937867293
0.17915038616391923   0.07920041938038813   3.1416166349661947   13.441859698538961
0.18064551625404543   0.07914605696663023   3.1394602592134992   13.40854550384832
0.18215312420723556   0.07909090940273314   3.137272740453045   13.375190514853204
0.18367331415962315   0.07903496673737277   3.1350536811553953   13.341793882727261
0.18520619111642742   0.07897821881036685   3.132802680066681   13.308354748757546
0.1867518609592067   0.07892065541268094   3.130519332152964   13.27487224436011
0.188310430453172   0.07886226623507714   3.1282032286854973   13.241345491084406
0.18988200725456134   0.07880304084033908   3.12585395718791   13.207773600629418
0.19146669991807644   0.07874296917843376   3.123471101454068   13.174155674862098
0.19306461790438076   0.07868203979873359   3.1210542415533915   13.14049080584003
0.19467587158766025   0.0786202425466936   3.118602953837482   13.106778075838195
0.19630057226324762   0.07855756666682084   3.1161168109481197   13.07301655738017
0.1979388321553097   0.07849400122641338   3.113595381826657   13.039205313273765
0.1995907644245992   0.07842953525754588   3.1110382317248484   13.00534339665117
0.20125648317627115   0.07836415770702596   3.1084449222171626   12.9714298510139
0.2029361034677647   0.07829785742975057   3.1058150112146095   12.937463710282458
0.20462974131675046   0.07823062319824688   3.1031480529801208   12.90344399885098
0.2063375137091442   0.07816244366485137   3.1004435981455334   12.869369731646891
0.20805953860718768   0.0780933074193396   3.097701193730226   12.835239914195844
0.20979593495759666   0.078023202951472   3.094920383143811   12.801053542691765
0.21154682269977693   0.07795211866100624   3.092100706271394   12.766809604072566
0.21331232277410905   0.07788004285829675   3.089241699421428   12.732507076101191
0.21509255713030231   0.07780696376494067   3.086342895375691   12.69814492741818
0.21688764873581778   0.07773286951446998   3.0834038234309507   12.66372211777845
0.21869772158436268   0.07765774815309213   3.0804240094227886   12.629237597876713
0.22052290070445482   0.07758158764038309   3.077402975745408   12.594690309856816
0.2223633121680588   0.07750437586172196   3.0743402414034198   12.560079186853525
0.22421908309929417   0.07742610058370074   3.071235322033953   12.525403153678743
0.22609034168321668   0.07734674951119946   3.0680877299476417   12.490661126636697
0.22797721717467226   0.07726631028946247   3.0648969741681786   12.45585201372132
0.2298798399072251   0.0771847704500837   3.061662560474041   12.420974714753292
0.23179834130216045   0.07710211744955546   3.058383991442469   12.386028121523937
0.2337328538775624   0.07701833866965405   3.0550607664956835   12.35101111794607
0.23568351125746706   0.0769334214124579   3.0516923819494512   12.315922580212064
0.2376504481810929   0.07684735290301538   3.0482783310640142   12.280761376959168
0.2396338005121475   0.07676012029068967   3.0448181040974336   12.245526369442219
0.24163370524821207   0.07667171065056597   3.041311188361416   12.21021641171399
0.24365030053020453   0.0765821109849221   3.0377570682796415   12.174830350813112
0.24568372565192154   0.0764913082247643   3.034155225448681   12.139367026959981
0.24773412106965953   0.07639928923142858   3.0305051387015283   12.103825273760492
0.24980162841191741   0.07630604079824971   3.0268062841741976   12.068203918417977
0.2518863904891783   0.07621154965229873   3.0230581353729615   12.032501781953359
0.253988551303775   0.07611580243861904   3.0192601632486658   11.996717679433655
0.25610825605983606   0.0760187857973218   3.0154118362694393   11.960850420148725
0.25824565117331605   0.07592048622321121   3.0115126204985523   11.92489880809889
0.26040088428210867   0.07582089024006859   3.0075619796747315   11.888861641883908
0.26257410425624506   0.07571998424618134   3.003559375295456   11.852737715214761
0.2647654612081762   0.07561775461125736   2.9995042667032727   11.816525817119933
0.26697510650314243   0.07551418764521976   2.995396111175208   11.780224732228838
0.2692031927696285   0.07540926968881989   2.9912343640152894   11.743833241062802
0.27144987390990605   0.07530298686454537   2.987018478650258   11.707350120335528
0.2737153051106645   0.07519532540352802   2.9827479067564346   11.670774143263086
0.2759996428537302   0.07508627140790047   2.9784220982506784   11.63410407988367
0.2783030449268753   0.0749758109875201   2.9740405015622584   11.597338697387169
0.28062567043471653   0.07486393019969753   2.9696025636313066   11.560476760454637
0.28296767980970544   0.07475061506772979   2.9651077300487287   11.523517031607934
0.28532923482321004   0.07463585158382081   2.9605554451720573   11.48645827156952
0.28771049859668885   0.07451962571209152   2.9559451522448463   11.449299239632541
0.2901116356129581   0.07440192339167971   2.9512762935196406   11.412038694041403
0.2925328117275539   0.07428273053993187   2.9465483103845806   11.374675392382823
0.29497419418018733   0.0741620330556872   2.9417606434620476   11.337208091987577
0.2974359516062975   0.0740398168226557   2.936912732860899   11.299635550342996
0.29991825404869915   0.07391606771289148   2.9320040181908875   11.261956525516302
0.3024212729693284   0.07379077159036164   2.9270339386489495   11.224169776588914
0.30494518126108616   0.07366391431461314   2.9220019333625062   11.186274064071485
0.3074901532597806   0.07353548174453739   2.9169074413670644   11.148268150488063
0.3100563647561687   0.07340545975264395   2.9117499019265116   11.1101508006609
0.31264399300809964   0.07327383418789761   2.906528754488668   11.071920782251777
0.3152532167527581   0.07314059094035723   2.9012434389806097   11.033576866342045
0.31788421621901014   0.07300571590601236   2.895893395940642   10.995117827844249
0.32053717313985297   0.07286919500052819   2.8904780666877783   10.956542448447449
0.32321227076496717   0.07273101416362247   2.884996893495356   10.917849505103796
0.32590969387337504   0.07259115936354747   2.8794493197688276   10.87903779464238
0.3286296287862033   0.07244961660167865   2.873834790227777   10.840106110240663
0.3313722633795538   0.07230637191721008   2.8681527510921634   10.801053254023259
0.3341377870974802   0.07216141138502277   2.86240265027286   10.761878035226367
0.33692639096507404   0.0720147211491728   2.856583937566482   10.722579270781663
0.33973826760165904   0.07186628738377586   2.850696064854559   10.683155785912165
0.34257361123409674   0.0717160963284112   2.8447384863070657   10.643606414739972
0.34543261771020145   0.07156413428559127   2.838710658590334   10.6039300009059
0.34831548451226924   0.07141038762611449   2.8326120411206714   10.56412539820109
0.35122241077071825   0.07125484293253911   2.8264420961164185   10.524191471210557
0.35415359727784357   0.0710974863166831   2.820200289065361   10.484127095968603
0.3571092465016865   0.07093830479704076   2.813886088786755   10.443931160626253
0.3600895626000199   0.07077728493782082   2.807498967702203   10.403602566130465
0.3630947514344503   0.07061441353545465   2.801038402070254   10.363140226915307
0.3661250205846369   0.07044967748912956   2.794503872225484   10.322543071604894
0.3691805793626309   0.07028306380692952   2.78789486282206   10.281810043690468
0.37226163882733254   0.07011455961208934   2.781210863081826   10.240940102445853
0.37536841179907027   0.06994415214936203   2.774451367046849   10.199932223285758
0.3785011128743008   0.06977182879149936   2.7676158711703605   10.15878539889726
0.38165995844043243   0.06959757704584542   2.7607038879089316   10.11749863980889
0.38484516669077073   0.06942138456104287   2.7537149193271953   10.07607097520185
0.38805695763959147   0.06924323913385186   2.7466484840296155   10.034501453693828
0.39129555313733666   0.06906312871608056   2.739504104104753   9.992789144133933
0.3945611768859392   0.0688810415022136   2.732281308070742   9.950933136408711
0.3978540544542746   0.06869696561521951   2.7249796311590218   9.90893254225901
0.4011744132937416   0.06851088959434305   2.7175986156024474   9.866786496107558
0.40452248275397384   0.06832280208311245   2.7101378109277428   9.824494155897137
0.40789849409868084   0.06813269191641645   2.702596774252254   9.782054703939103
0.4113026805216233   0.06794054812809289   2.6949750705849587   9.73946734777207
0.41473527716272   0.06774635995862387   2.6872722731215246   9.696731321030647
0.4181965211242901   0.06755011686293565   2.679487963595868   9.653845884323857
0.42168665148743056   0.06735180851830266   2.6716217325282363   9.61081032612312
0.42520590932853053   0.0671514248323538   2.6636731795879096   9.567623963659491
0.4287545377359227   0.06694895586677053   2.655641913903139   9.524286143796973
0.43233278182667556   0.06674439218388968   2.647527554386653   9.480796244085642
0.43594088876352355   0.06653772434570475   2.6393297300650245   9.43715367346788
0.43957910777194   0.06632894335761004   2.6310480804118193   9.393357873361914
0.44324769015735166   0.06611804021530968   2.622682255684438   9.349408318561379
0.44694688932249815   0.06590500697892021   2.614231917698952   9.305304518190582
0.4506769607849339   0.06568983389045545   2.605696738002203   9.26104601662216
0.4544381621946794   0.06547251451093662   2.5970764025629296   9.216632396696347
0.45823075335201713   0.0652530406940008   2.5883706077787454   9.172063269650355
0.4620549962254371   0.06503140511243934   2.5795790630019066   9.127338298091985
0.465911154969732   0.06480760076367457   2.570701490461943   9.08245717498985
0.4697994959442434   0.06458162097883502   2.561737625625622   9.037419635651457
0.47372028773126035   0.06435345943190171   2.552687217559747   8.992225456512893
0.47767380115457053   0.0641231101489232   2.543550029296671   8.94687445613151
0.4816603092981684   0.06389056751729495   2.5343258382023586   8.901366496182353
0.4856800875251172   0.0636558262950999   2.525014436346879   8.855701482457816
0.48973341349656957   0.06341888162050593   2.5156156308771562   8.809879365872932
0.49382056719094664   0.06317972902121638   2.5061292443918113   8.763900143457649
0.4979418309232775   0.06293836442396958   2.4965551153179715   8.717763859381442
0.5020974893646986   0.06269478416408242   2.4868930982898103   8.671470605947844
0.5062878295621186   0.06244898499503434   2.4771430645286876   8.62502052460505
0.5105131409580449   0.062200964098086044   2.467304902224688   8.57841380695316
0.5147737154105768   0.06195071909192875   2.4573785169193525   8.531650695750615
0.519069847213565   0.061698248042358496   2.447363831889423   8.484731485919092
0.5234018331169399   0.06144354947197057   2.4372607876460495   8.437656525546283
0.5277699723472082   0.061186622369868396   2.4270693456776606   8.39042621706611
0.5321745666281237   0.06092746620138135   2.416789483749475   8.343041017535727
0.5366159202015264   0.06066608091778563   2.4064211991163678   8.295501440703779
0.5410943398483585   0.06040246696602243   2.3959645157292826   8.247808057281842
0.5456101349098553   0.0601366252984072   2.3854194687152765   8.199961474090612
0.5501636173089116   0.0598685573823232   2.374786104614191   8.151962529343912
0.5547551015716286   0.05959826520989357   2.3640645140335956   8.103811652271359
0.5593849048490374   0.05932575130762475   2.3532547943169457   8.055509926631851
0.5640533469390082   0.05905101874601416   2.342357069068592   8.007058139176598
0.5687607503083388   0.05877407114911547   2.331371480964391   7.958457223812516
0.5735074401150283   0.0584949127040543   2.3202981958990807   7.909708178289671
0.5782937442307374   0.05821354817048596   2.309137402656138   7.860812065118973
0.5831199932634359   0.05792998288998895   2.297889313118192   7.8117700124773215
0.587986520580238   0.05764422279538507   2.286554162860357   7.762583215099265
0.5928936623304308   0.05735621047724056   2.2751322105596854   7.713252935154206
0.5978417574686923   0.05706614490832246   2.263623739790306   7.663780502129022
0.6028311477785046   0.05677384202178995   2.2520290584300278   7.6141673185345
0.6078621778957619   0.05647937414758789   2.240348499252811   7.564414851087737
0.6129351953325765   0.05618275031152348   2.2285824202791247   7.5145246410845985
0.6180505505012819   0.05588398018457757   2.216731205121406   7.464498300453767
0.623208596738637   0.05558307409147993   2.2047952633242596   7.414337513464225
0.628409690330234   0.055280043632720176   2.1927750308657132   7.364044037473669
0.6336541905351063   0.05497489909031916   2.180670988537159   7.313619703654487
0.6389424596105453   0.05466765357907626   2.168483569660593   7.2630664176960815
0.6442748628371222   0.05435831990134926   2.1562133468242948   7.212386162462847
0.6496517685439198   0.054046912311270824   2.1438608456982795   7.1615809887444435
0.6550735481339732   0.0537334448933126   2.1314266380705975   7.1106530356840425
0.6605405761099258   0.05341793277545047   2.1189113240161612   7.059604511572051
0.6660532300998961   0.05310039180210248   2.1063155320289835   7.008437704315656
0.6716118908835628   0.052780838541077804   2.093639919297802   6.9571549799960835
0.677216942418466   0.05245929029029384   2.080885171972508   6.905758783374842
0.6828687718665291   0.05213576508425131   2.068052005420978   6.85425163836741
0.6885677696208017   0.05181028215711425   2.0551411644758404   6.802636148483238
